style_color,style,color,familia,gender,srp,whs,pares_grid,PA01,PA02,PA03,PA04,NICK1,total_tiendas,orden_2026_1,orden_2026_2
221071-SLT,221071,SLT,GO RUN ASCEND,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221061-BBK,221061,BBK,GO RUN ASCEND,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221061-NVY,221061,NVY,GO RUN ASCEND,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220862-BKCC,220862,BKCC,GO RUN CONSISTENT 2.0,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6233.0,0.0
220862-GYMT,220862,GYMT,GO RUN CONSISTENT 2.0,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4536.0,0.0
220862-NVMT,220862,NVMT,GO RUN CONSISTENT 2.0,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.0,0.0
221262-BBK,221262,BBK,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0
221262-NVY,221262,NVY,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.0
221262-GRY,221262,GRY,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.0
221262-BKGY,221262,BKGY,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0
221263-BLK,221263,BLK,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,3688.0
221263-LTGY,221263,LTGY,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221263-NVY,221263,NVY,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6721.0
221263-TPE,221263,TPE,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221263-GRY,221263,GRY,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0
221263-BBK,221263,BBK,GO RUN CONSISTENT 3,PERFORMANCE,44990.0,25000.0,0.0,0.0,15.0,15.0,0.0,15.0,45.0,0.0,8338.0
220391-BBK,220391,BBK,GO RUN NOW,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1212.0
220391-BKLM,220391,BKLM,GO RUN NOW,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212.0
220391-TPBK,220391,TPBK,GO RUN NOW,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0
220391-GYCC,220391,GYCC,GO RUN NOW,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220382-BKGY,220382,BKGY,GO RUN NOW,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220382-NVCC,220382,NVCC,GO RUN NOW,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220382-BBK,220382,BBK,GO RUN NOW,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
220382-GYCC,220382,GYCC,GO RUN NOW,PERFORMANCE,44990.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
220415-SLT,220415,SLT,MAX CUSHIONING GLIDE-STEP,PERFORMANCE,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0
220415-TPE,220415,TPE,MAX CUSHIONING GLIDE-STEP,PERFORMANCE,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,0.0
221082-BLK,221082,BLK,MAX CUSHIONING GLIDE-STEP ARCH FIT,PERFORMANCE,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
221082-NVY,221082,NVY,MAX CUSHIONING GLIDE-STEP ARCH FIT,PERFORMANCE,89990.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233114-BKCC,233114,BKCC,ARCH FIT GLIDE-STEP PRO,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233114-GYBK,233114,GYBK,ARCH FIT GLIDE-STEP PRO,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233114-NVY,233114,NVY,ARCH FIT GLIDE-STEP PRO,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233496-BKCC,233496,BKCC,GLIDE-STEP COOL,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233496-SLT,233496,SLT,GLIDE-STEP COOL,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220421-BLOR,220421,BLOR,MAX CUSHIONING GLIDE-STEP,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0
220421-GYBK,220421,GYBK,MAX CUSHIONING GLIDE-STEP,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0
220411-BBK,220411,BBK,MAX CUSHIONING GLIDE-STEP,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220411-NVY,220411,NVY,MAX CUSHIONING GLIDE-STEP,PERFORMANCE,84990.0,47200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233023-BKAQ,233023,BKAQ,GLIDE-STEP ALTUS,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.0
233023-BKCC,233023,BKCC,GLIDE-STEP ALTUS,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0
233026-LGMT,233026,LGMT,GLIDE-STEP ALTUS,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0
233026-BBK,233026,BBK,GLIDE-STEP ALTUS,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,986.0
233026-TPMT,233026,TPMT,GLIDE-STEP ALTUS,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,860.0
217017-GYBK,217017,GYBK,GO WALK GLIDE-STEP 2.0,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0
217017-NVBK,217017,NVBK,GO WALK GLIDE-STEP 2.0,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0
233127-CHAR,233127,CHAR,GLIDE-STEP PRO,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233127-BLK,233127,BLK,GLIDE-STEP PRO,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
220417-GYCC,220417,GYCC,MAX CUSHIONING GLIDE-STEP,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0
220417-NVBL,220417,NVBL,MAX CUSHIONING GLIDE-STEP,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0
221121-BKW,221121,BKW,GO RUN GLIDE-STEP ARCH FIT,PERFORMANCE,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221121-TPMT,221121,TPMT,GO RUN GLIDE-STEP ARCH FIT,PERFORMANCE,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233471-BKBL,233471,BKBL,GLIDE-STEP ALTUS,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0,0
233471-GYOR,233471,GYOR,GLIDE-STEP ALTUS,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
221040-NVY,221040,NVY,GLIDE-STEP VORTEX,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.0
221040-BKCC,221040,BKCC,GLIDE-STEP VORTEX,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,1186.0
221040-GRY,221040,GRY,GLIDE-STEP VORTEX,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0
233132-CCOR,233132,CCOR,GLIDE-STEP PRO,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233132-GRY,233132,GRY,GLIDE-STEP PRO,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.0
233132-OLV,233132,OLV,GLIDE-STEP PRO,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0
217020-NVBK,217020,NVBK,GO WALK GLIDE-STEP 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0
217020-OLV,217020,OLV,GO WALK GLIDE-STEP 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.0
217020-SAGE,217020,SAGE,GO WALK GLIDE-STEP 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088.0
217020-BKW,217020,BKW,GO WALK GLIDE-STEP 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.0,0.0
217211-GYBK,217211,GYBK,GO WALK GLIDE-STEP 3.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217211-BBK,217211,BBK,GO WALK GLIDE-STEP 3.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217211-NVGY,217211,NVGY,GO WALK GLIDE-STEP 3.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233016-BBK,233016,BBK,GLIDE-STEP,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4015.0
233016-NVY,233016,NVY,GLIDE-STEP,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.0
233016-CCBK,233016,CCBK,GLIDE-STEP,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.0
233016-ORCC,233016,ORCC,GLIDE-STEP,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.0
217275-BKW,217275,BKW,GO WALK GLIDE-STEP CRUISE,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217275-NVGY,217275,NVGY,GO WALK GLIDE-STEP CRUISE,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217275-BBK,217275,BBK,GO WALK GLIDE-STEP CRUISE,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
217275-GRY,217275,GRY,GO WALK GLIDE-STEP CRUISE,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233102-BBK,233102,BBK,EQUALIZER 6.0,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.0,0.0
233102-BLK,233102,BLK,EQUALIZER 6.0,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0
233102-NVRD,233102,NVRD,EQUALIZER 6.0,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,0.0
233449-BBK,233449,BBK,TRACK,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233449-CCBK,233449,CCBK,TRACK,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233449-NVY,233449,NVY,TRACK,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233178-BBK,233178,BBK,ARCH FIT SUMMITS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
233178-NVY,233178,NVY,ARCH FIT SUMMITS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233178-CCLM,233178,CCLM,ARCH FIT SUMMITS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232835-BBK,232835,BBK,EDGERIDE,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,1896.0
232835-BKW,232835,BKW,EDGERIDE,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6108.0,2417.0
232835-NVW,232835,NVW,EDGERIDE,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4469.0,2203.0
232398-BBK,232398,BBK,TRACK,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1750.0,0.0
232398-NVY,232398,NVY,TRACK,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0
8790360-BBK,8790360,BBK,GENO,PERFORMANCE,39990.0,22200.0,0.0,0.0,15.0,0.0,15.0,15.0,45.0,0.0,5635.0
8790360-BLK,8790360,BLK,GENO,PERFORMANCE,39990.0,22200.0,0.0,0.0,15.0,0.0,15.0,0.0,30.0,0.0,3538.0
8790360-NVY,8790360,NVY,GENO,PERFORMANCE,39990.0,22200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4986.0
167004-BKLV,167004,BKLV,TREGO,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2910.0,0.0
167004-BRTN,167004,BRTN,TREGO,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2214.0,0.0
180005-BKCC,180005,BKCC,TREGO,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.0,0.0
180005-BRMT,180005,BRMT,TREGO,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,0.0
180451-SLTP,180451,SLTP,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,77990.0,43350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180451-BKLV,180451,BKLV,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,77990.0,43350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0
180516-BKNT,180516,BKNT,GO RUN CONSISTENT PRO TRAIL,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180516-LTMV,180516,LTMV,GO RUN CONSISTENT PRO TRAIL,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180516-TPMT,180516,TPMT,GO RUN CONSISTENT PRO TRAIL,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180575-BKRG,180575,BKRG,URBAN EXPLORE,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180575-OFWT,180575,OFWT,URBAN EXPLORE,PERFORMANCE,74990.0,41650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180277-OLBK,180277,OLBK,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0
180277-BKW,180277,BKW,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,1668.0
180277-PRBK,180277,PRBK,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,1326.0
180277-TPE,180277,TPE,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,2796.0
180577-BKRG,180577,BKRG,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180577-BURG,180577,BURG,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180577-NVY,180577,NVY,URBAN EXPLORE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180616-BRMT,180616,BRMT,ARCH FIT JOURNEY AT,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180616-OWGR,180616,OWGR,ARCH FIT JOURNEY AT,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180272-BKRG,180272,BKRG,GLIDE-STEP SOLE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0
180272-CHOC,180272,CHOC,GLIDE-STEP SOLE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180272-SLTP,180272,SLTP,GLIDE-STEP SOLE,PERFORMANCE,69990.0,38900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.0,462.0
180359-BKNT,180359,BKNT,ARCH FIT HILLCREST,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0
180359-GYPK,180359,GYPK,ARCH FIT HILLCREST,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,1134.0
180359-TNTP,180359,TNTP,ARCH FIT HILLCREST,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180399-DKMV,180399,DKMV,D'LITE MAX,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447.0
180399-TPBK,180399,TPBK,D'LITE MAX,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780.0
180399-WBK,180399,WBK,D'LITE MAX,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3413.0
129525-BKLV,129525,BKLV,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.0,2155.0
129525-NAT,129525,NAT,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.0,0.0
129525-NTTP,129525,NTTP,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.0,0.0
180296-BKHP,180296,BKHP,HILLCREST 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3043.0,0.0
180296-GYPK,180296,GYPK,HILLCREST 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2580.0,0.0
180296-MVE,180296,MVE,HILLCREST 2.0,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229.0,0.0
180538-BKRG,180538,BKRG,ARCH FIT HILLCREST,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180538-OFWT,180538,OFWT,ARCH FIT HILLCREST,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180538-TPE,180538,TPE,ARCH FIT HILLCREST,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180450-BKNT,180450,BKNT,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0
180450-GRY,180450,GRY,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.0
180450-OFWT,180450,OFWT,GO RUN TRAIL ALTITUDE 2.0,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.0
180372-BGE,180372,BGE,STAMINA AT,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0,0.0
180372-BKNT,180372,BKNT,STAMINA AT,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860.0,0.0
180372-GRY,180372,GRY,STAMINA AT,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.0,0.0
180418-BBK,180418,BBK,MAX CUSHIONING ZIRRUS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2493.0
180418-GYPR,180418,GYPR,MAX CUSHIONING ZIRRUS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0
180418-TPE,180418,TPE,MAX CUSHIONING ZIRRUS,PERFORMANCE,54990.0,30550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.0
180632-BBK,180632,BBK,SUMMITS AT MAX,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180632-ROS,180632,ROS,SUMMITS AT MAX,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
180632-SAGE,180632,SAGE,SUMMITS AT MAX,PERFORMANCE,49990.0,27750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129715-BLK,129715,BLK,MAX CUSHIONING ELITE 3,PERFORMANCE,97990.0,54450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129715-LTBL,129715,LTBL,MAX CUSHIONING ELITE 3,PERFORMANCE,97990.0,54450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129729-BKW,129729,BKW,MAX CUSHIONING ELITE 3,PERFORMANCE,82990.0,46100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129729-MVE,129729,MVE,MAX CUSHIONING ELITE 3,PERFORMANCE,82990.0,46100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129484-ROS,129484,ROS,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129484-BKW,129484,BKW,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,800.0
129484-LAV,129484,LAV,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,79990.0,44450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,746.0
129211-BLK,129211,BLK,MAX RUN,PERFORMANCE,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129211-LTGY,129211,LTGY,MAX RUN,PERFORMANCE,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129211-PNK,129211,PNK,MAX RUN,PERFORMANCE,72990.0,40550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129470-BBK,129470,BBK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2873.0,3411.0
129470-BKW,129470,BKW,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4179.0,3718.0
129470-NVPK,129470,NVPK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,67990.0,37750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3671.0,2537.0
129479-BKW,129479,BKW,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129479-LTPK,129479,LTPK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129479-RAS,129479,RAS,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,64990.0,36100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129659-BBK,129659,BBK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0,0
129659-LTPK,129659,LTPK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0,0
129659-BLK,129659,BLK,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0,0
129659-LTGY,129659,LTGY,MAX CUSHIONING ENDEAVOUR,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
129761-BKW,129761,BKW,MAX FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0
129761-NVY,129761,NVY,MAX FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
129761-BBK,129761,BBK,MAX FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.0,1962.0
129761-LAV,129761,LAV,MAX FLEX,PERFORMANCE,59990.0,33350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2051.0,1474.0
125593-BKW,125593,BKW,GO WALK MAX CUSHIONING ARCH FIT,PERFORMANCE,94990.0,52750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0
125593-NVY,125593,NVY,GO WALK MAX CUSHIONING ARCH FIT,PERFORMANCE,94990.0,52750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0
